,Unnamed: 0,lasttime,duration,areatime,tqv_values,maxarea,filename,ymdh,firsttime,dur_days,yyyy,mm,coastlat
137,147,2018-08-14 03:00:00,0 days 01:00:00,2.97861539016521,55.0,1.9591406820222843,2018_08_14_03_lat10p90N.geojson,2018_08_14_03,2018-08-13 02:00:00,0,2018,8,10.9
138,148,2018-08-13 23:00:00,0 days 01:00:00,2.516884283237576,55.0,1.491922730300962,2018_08_13_23_lat13p54N.geojson,2018_08_13_23,2018-08-12 22:00:00,0,2018,8,13.54
139,149,2018-08-13 18:00:00,0 days 00:00:00,1.5029480265820094,55.0,1.5029480265820094,2018_08_13_18_lat12p20N.geojson,2018_08_13_18,2018-08-12 18:00:00,0,2018,8,12.2
140,150,2018-08-13 17:00:00,0 days 02:00:00,8.805382917144692,55.0,3.150281427080309,2018_08_13_17_lat11p95N.geojson,2018_08_13_17,2018-08-12 15:00:00,0,2018,8,11.95
141,151,2018-08-11 03:00:00,0 days 08:00:00,406.1698331356199,55.0,53.00728839200038,2018_08_11_03_lat20p91N.geojson,2018_08_11_03,2018-08-09 19:00:00,0,2018,8,20.91
142,152,2018-07-07 00:00:00,0 days 01:00:00,2.3168147692805063,55.0,1.215981670154836,2018_07_07_00_lat14p16N.geojson,2018_07_07_00,2018-07-05 23:00:00,0,2018,7,14.16
143,153,2018-06-25 01:00:00,0 days 05:00:00,6.856123424673344,55.0,1.2499789419738452,2018_06_25_01_lat10p24N.geojson,2018_06_25_01,2018-06-23 20:00:00,0,2018,6,10.24
144,154,2018-06-23 23:00:00,0 days 06:00:00,16.112130850035665,55.0,3.18667069073807,2018_06_23_23_lat10p35N.geojson,2018_06_23_23,2018-06-22 17:00:00,0,2018,6,10.35
145,155,2018-06-22 12:00:00,0 days 16:00:00,60.004498453191786,55.0,5.525629150455863,2018_06_22_12_lat0p314N.geojson,2018_06_22_12,2018-06-20 20:00:00,0,2018,6,0.314
146,156,2018-06-08 04:00:00,0 days 06:00:00,10.674065914493037,55.0,1.9218513284600984,2018_06_08_04_lat2p372N.geojson,2018_06_08_04,2018-06-06 22:00:00,0,2018,6,2.372
147,157,2018-06-07 11:00:00,0 days 09:00:00,23.605459112306928,55.0,3.616537327736868,2018_06_07_11_lat1p048N.geojson,2018_06_07_11,2018-06-06 02:00:00,0,2018,6,1.048
148,158,2018-06-07 01:00:00,0 days 01:00:00,2.3777153301388285,55.0,1.3219726186630298,2018_06_07_01_lat14p06N.geojson,2018_06_07_01,2018-06-06 00:00:00,0,2018,6,14.06
149,159,2018-06-06 21:00:00,0 days 01:00:00,2.085527638831348,55.0,1.0695301461660776,2018_06_06_21_lat11p98N.geojson,2018_06_06_21,2018-06-05 20:00:00,0,2018,6,11.98
150,160,2018-06-05 14:00:00,0 days 00:00:00,1.9502358739903003,55.0,1.9502358739903003,2018_06_05_14_lat15p70N.geojson,2018_06_05_14,2018-06-04 14:00:00,0,2018,6,15.7
151,161,2018-06-05 13:00:00,0 days 00:00:00,1.197465799111637,55.0,1.197465799111637,2018_06_05_13_lat15p74N.geojson,2018_06_05_13,2018-06-04 13:00:00,0,2018,6,15.74
152,162,2018-06-06 22:00:00,1 days 17:00:00,170.3838466603746,55.0,6.778011624033257,2018_06_06_22_lat13p28N.geojson,2018_06_06_22,2018-06-05 05:00:00,1,2018,6,13.28
153,163,2018-06-05 04:00:00,0 days 00:00:00,1.146471719571882,55.0,1.146471719571882,2018_06_05_04_lat14p92N.geojson,2018_06_05_04,2018-06-04 04:00:00,0,2018,6,14.92
154,164,2018-06-05 05:00:00,0 days 14:00:00,58.65412617000075,55.0,5.535582547295396,2018_06_05_05_lat15p59N.geojson,2018_06_05_05,2018-06-03 15:00:00,0,2018,6,15.59
155,165,2018-06-03 11:00:00,0 days 16:00:00,122.00285170758218,55.0,10.437112997957248,2018_06_03_11_lat8p535N.geojson,2018_06_03_11,2018-06-01 19:00:00,0,2018,6,8.535
156,166,2018-06-02 18:00:00,0 days 00:00:00,1.7820418216384886,55.0,1.7820418216384886,2018_06_02_18_lat9p617N.geojson,2018_06_02_18,2018-06-01 18:00:00,0,2018,6,9.617
157,167,2018-06-02 06:00:00,0 days 00:00:00,1.3351545961770497,55.0,1.3351545961770497,2018_06_02_06_lat10p19N.geojson,2018_06_02_06,2018-06-01 06:00:00,0,2018,6,10.19
158,168,2018-06-02 05:00:00,0 days 00:00:00,1.8564245491001308,55.0,1.8564245491001308,2018_06_02_05_lat10p18N.geojson,2018_06_02_05,2018-06-01 05:00:00,0,2018,6,10.18
159,169,2018-06-01 19:00:00,0 days 00:00:00,1.7648655968015516,55.0,1.7648655968015516,2018_06_01_19_lat10p44N.geojson,2018_06_01_19,2018-05-31 19:00:00,0,2018,6,10.44
160,170,2018-06-02 04:00:00,0 days 14:00:00,101.28056478358654,55.0,8.914078838478353,2018_06_02_04_lat10p19N.geojson,2018_06_02_04,2018-05-31 14:00:00,0,2018,6,10.19
161,171,2018-06-01 13:00:00,0 days 00:00:00,5.1768785122381775,55.0,5.1768785122381775,2018_06_01_13_lat6p212N.geojson,2018_06_01_13,2018-05-31 13:00:00,0,2018,6,6.212
162,172,2018-06-01 12:00:00,0 days 03:00:00,11.102000102541911,55.0,3.403942958189124,2018_06_01_12_lat6p280N.geojson,2018_06_01_12,2018-05-31 09:00:00,0,2018,6,6.28
163,173,2018-06-01 08:00:00,0 days 00:00:00,2.95051478311913,55.0,2.95051478311913,2018_06_01_08_lat6p303N.geojson,2018_06_01_08,2018-05-31 08:00:00,0,2018,6,6.303
164,174,2018-06-01 07:00:00,0 days 00:00:00,3.517199539696648,55.0,3.517199539696648,2018_06_01_07_lat6p282N.geojson,2018_06_01_07,2018-05-31 07:00:00,0,2018,6,6.282
165,175,2018-06-01 06:00:00,0 days 00:00:00,4.401035286649135,55.0,4.401035286649135,2018_06_01_06_lat6p264N.geojson,2018_06_01_06,2018-05-31 06:00:00,0,2018,6,6.264
166,176,2018-06-01 06:00:00,0 days 00:00:00,1.3564015081599166,55.0,1.3564015081599166,2018_06_01_06_lat10p01N.geojson,2018_06_01_06,2018-05-31 06:00:00,0,2018,6,10.01
167,177,2018-06-01 05:00:00,0 days 00:00:00,5.427645486585584,55.0,5.427645486585584,2018_06_01_05_lat6p265N.geojson,2018_06_01_05,2018-05-31 05:00:00,0,2018,6,6.265
168,178,2018-05-31 23:00:00,0 days 00:00:00,1.379760991577981,55.0,1.379760991577981,2018_05_31_23_lat6p223S.geojson,2018_05_31_23,2018-05-30 23:00:00,0,2018,5,-6.223
169,179,2018-05-31 22:00:00,0 days 00:00:00,2.361678837900644,55.0,2.361678837900644,2018_05_31_22_lat1p080N.geojson,2018_05_31_22,2018-05-30 22:00:00,0,2018,5,1.08
170,180,2018-06-01 04:00:00,0 days 08:00:00,51.97669205150728,55.0,7.722715663610989,2018_06_01_04_lat6p250N.geojson,2018_06_01_04,2018-05-30 20:00:00,0,2018,6,6.25
171,181,2018-06-01 05:00:00,0 days 10:00:00,22.45596269720911,55.0,2.316216963184897,2018_06_01_05_lat10p02N.geojson,2018_06_01_05,2018-05-30 19:00:00,0,2018,6,10.02
172,182,2018-05-31 18:00:00,0 days 05:00:00,42.02018550940975,55.0,10.112172741649148,2018_05_31_18_lat4p417N.geojson,2018_05_31_18,2018-05-30 13:00:00,0,2018,5,4.417
173,183,2018-05-31 12:00:00,0 days 00:00:00,1.1245637611381305,55.0,1.1245637611381305,2018_05_31_12_lat2p465N.geojson,2018_05_31_12,2018-05-30 12:00:00,0,2018,5,2.465
174,184,2018-05-31 03:00:00,0 days 10:00:00,21.20396788528045,55.0,2.535199917270984,2018_05_31_03_lat9p697N.geojson,2018_05_31_03,2018-05-29 17:00:00,0,2018,5,9.697
175,185,2018-05-30 09:00:00,0 days 02:00:00,3.930378655711766,55.0,1.378337251786793,2018_05_30_09_lat15p73N.geojson,2018_05_30_09,2018-05-29 07:00:00,0,2018,5,15.73
176,186,2018-05-30 05:00:00,0 days 00:00:00,2.63550456158022,55.0,2.63550456158022,2018_05_30_05_lat5p449S.geojson,2018_05_30_05,2018-05-29 05:00:00,0,2018,5,-5.449
177,187,2018-05-29 08:00:00,0 days 00:00:00,1.0208824079104155,55.0,1.0208824079104155,2018_05_29_08_lat16p23N.geojson,2018_05_29_08,2018-05-28 08:00:00,0,2018,5,16.23
178,188,2018-05-31 22:00:00,2 days 15:00:00,2411.964349796616,55.0,90.71323025772487,2018_05_31_22_lat6p797S.geojson,2018_05_31_22,2018-05-29 07:00:00,2,2018,5,-6.797
179,189,2018-05-31 21:00:00,2 days 14:00:00,2756.466093143526,55.0,90.71323025772487,2018_05_31_21_lat1p261N.geojson,2018_05_31_21,2018-05-29 07:00:00,2,2018,5,1.261
180,190,2018-05-29 07:00:00,0 days 16:00:00,65.02350458808051,55.0,5.719580408756967,2018_05_29_07_lat16p17N.geojson,2018_05_29_07,2018-05-27 15:00:00,0,2018,5,16.17
181,191,2018-05-28 03:00:00,0 days 06:00:00,8.329010126835692,55.0,1.441949182715769,2018_05_28_03_lat16p65N.geojson,2018_05_28_03,2018-05-26 21:00:00,0,2018,5,16.65
182,192,2018-05-27 10:00:00,0 days 00:00:00,1.2782984271250044,55.0,1.2782984271250044,2018_05_27_10_lat16p54N.geojson,2018_05_27_10,2018-05-26 10:00:00,0,2018,5,16.54
183,193,2018-05-27 13:00:00,3 days 01:00:00,1863.4686299920215,55.0,63.16265441703388,2018_05_27_13_lat19p73N.geojson,2018_05_27_13,2018-05-24 12:00:00,3,2018,5,19.73
184,194,2018-05-24 05:00:00,0 days 00:00:00,1.2502963892492744,55.0,1.2502963892492744,2018_05_24_05_lat6p855N.geojson,2018_05_24_05,2018-05-23 05:00:00,0,2018,5,6.855
185,195,2018-05-24 04:00:00,0 days 13:00:00,73.84508881918097,55.0,9.329120310469609,2018_05_24_04_lat6p898N.geojson,2018_05_24_04,2018-05-22 15:00:00,0,2018,5,6.898
186,196,2018-05-28 21:00:00,5 days 09:00:00,2790.482907894445,55.0,62.92656412812764,2018_05_28_21_lat12p58S.geojson,2018_05_28_21,2018-05-23 12:00:00,5,2018,5,-12.58
187,197,2018-05-23 00:00:00,0 days 00:00:00,1.8162045710926928,55.0,1.8162045710926928,2018_05_23_00_lat1p727N.geojson,2018_05_23_00,2018-05-22 00:00:00,0,2018,5,1.727
188,198,2018-05-22 23:00:00,0 days 00:00:00,3.042655312812913,55.0,3.042655312812913,2018_05_22_23_lat1p806N.geojson,2018_05_22_23,2018-05-21 23:00:00,0,2018,5,1.806
189,199,2018-05-22 20:00:00,0 days 04:00:00,6.113770619434271,55.0,1.34082616822916,2018_05_22_20_lat0p554S.geojson,2018_05_22_20,2018-05-21 16:00:00,0,2018,5,-0.554
190,200,2018-05-23 09:00:00,0 days 18:00:00,89.11060645790617,55.0,6.7335008275162105,2018_05_23_09_lat4p310N.geojson,2018_05_23_09,2018-05-21 15:00:00,0,2018,5,4.31
191,201,2018-05-22 22:00:00,1 days 00:00:00,177.35106696147858,55.0,11.783520244528669,2018_05_22_22_lat1p830N.geojson,2018_05_22_22,2018-05-21 22:00:00,1,2018,5,1.83
192,202,2018-05-21 18:00:00,0 days 01:00:00,2.921130884116539,55.0,1.7325674833914606,2018_05_21_18_lat6p079N.geojson,2018_05_21_18,2018-05-20 17:00:00,0,2018,5,6.079
193,203,2018-05-21 18:00:00,0 days 03:00:00,10.093444719877075,55.0,2.925560516707758,2018_05_21_18_lat3p295N.geojson,2018_05_21_18,2018-05-20 15:00:00,0,2018,5,3.295
194,204,2018-05-21 18:00:00,0 days 09:00:00,41.86407193268859,55.0,5.552453790854551,2018_05_21_18_lat1p006S.geojson,2018_05_21_18,2018-05-20 09:00:00,0,2018,5,-1.006
195,205,2018-05-21 08:00:00,0 days 00:00:00,1.2926284688632417,55.0,1.2926284688632417,2018_05_21_08_lat1p666S.geojson,2018_05_21_08,2018-05-20 08:00:00,0,2018,5,-1.666
196,206,2018-05-20 12:00:00,0 days 01:00:00,2.8091748138947663,55.0,1.5563132640972033,2018_05_20_12_lat0p718S.geojson,2018_05_20_12,2018-05-19 11:00:00,0,2018,5,-0.718
197,207,2018-05-20 07:00:00,0 days 04:00:00,263.5198011546343,55.0,62.25528255742564,2018_05_20_07_lat2p412N.geojson,2018_05_20_07,2018-05-19 03:00:00,0,2018,5,2.412
198,208,2018-05-20 04:00:00,0 days 04:00:00,7.488812949616044,55.0,2.0125018421076155,2018_05_20_04_lat10p17N.geojson,2018_05_20_04,2018-05-19 00:00:00,0,2018,5,10.17
199,209,2018-05-19 07:00:00,0 days 00:00:00,1.2538654981071338,55.0,1.2538654981071338,2018_05_19_07_lat2p980N.geojson,2018_05_19_07,2018-05-18 07:00:00,0,2018,5,2.98
200,210,2018-05-19 17:00:00,1 days 01:00:00,1110.2985530705496,55.0,67.3787213574806,2018_05_19_17_lat3p092N.geojson,2018_05_19_17,2018-05-18 16:00:00,1,2018,5,3.092
201,211,2018-05-18 19:00:00,0 days 08:00:00,25.573950607780557,55.0,5.53993881610992,2018_05_18_19_lat0p449S.geojson,2018_05_18_19,2018-05-17 11:00:00,0,2018,5,-0.449
202,212,2018-05-18 15:00:00,0 days 04:00:00,7.622380719791315,55.0,1.7240432108475854,2018_05_18_15_lat11p55N.geojson,2018_05_18_15,2018-05-17 11:00:00,0,2018,5,11.55
203,213,2018-05-18 12:00:00,0 days 02:00:00,8.566405663527473,55.0,4.145840368394713,2018_05_18_12_lat1p745N.geojson,2018_05_18_12,2018-05-17 10:00:00,0,2018,5,1.745
204,214,2018-05-18 11:00:00,0 days 07:00:00,174.45392785907825,55.0,29.89586944969328,2018_05_18_11_lat9p207N.geojson,2018_05_18_11,2018-05-17 04:00:00,0,2018,5,9.207
205,215,2018-05-18 11:00:00,0 days 07:00:00,188.35783615217787,55.0,29.89586944969328,2018_05_18_11_lat12p42N.geojson,2018_05_18_11,2018-05-17 04:00:00,0,2018,5,12.42
206,216,2018-05-18 01:00:00,0 days 04:00:00,7.39020103610614,55.0,1.735769785487742,2018_05_18_01_lat2p161N.geojson,2018_05_18_01,2018-05-16 21:00:00,0,2018,5,2.161
207,217,2018-05-17 13:00:00,0 days 04:00:00,6.292703302055124,55.0,1.3460994550152074,2018_05_17_13_lat1p899S.geojson,2018_05_17_13,2018-05-16 09:00:00,0,2018,5,-1.899
208,218,2018-05-17 12:00:00,0 days 03:00:00,10.2430305146103,55.0,3.201871506320974,2018_05_17_12_lat0p893S.geojson,2018_05_17_12,2018-05-16 09:00:00,0,2018,5,-0.893
209,219,2018-05-16 16:00:00,0 days 00:00:00,1.0174969032127557,55.0,1.0174969032127557,2018_05_16_16_lat0p811S.geojson,2018_05_16_16,2018-05-15 16:00:00,0,2018,5,-0.811
210,220,2018-05-16 11:00:00,0 days 04:00:00,1210.1799443710574,55.0,284.46339849635626,2018_05_16_11_lat3p736S.geojson,2018_05_16_11,2018-05-15 07:00:00,0,2018,5,-3.736
211,221,2018-05-16 11:00:00,0 days 04:00:00,1037.8240438291882,55.0,284.46339849635626,2018_05_16_11_lat9p810N.geojson,2018_05_16_11,2018-05-15 07:00:00,0,2018,5,9.81
212,222,2018-05-15 11:00:00,0 days 00:00:00,25.423597565307908,55.0,25.423597565307908,2018_05_15_11_lat0p598S.geojson,2018_05_15_11,2018-05-14 11:00:00,0,2018,5,-0.598
213,223,2018-05-15 02:00:00,0 days 00:00:00,1.206122521107685,55.0,1.206122521107685,2018_05_15_02_lat2p864N.geojson,2018_05_15_02,2018-05-14 02:00:00,0,2018,5,2.864
214,224,2018-05-15 01:00:00,0 days 00:00:00,2.241257592466667,55.0,2.241257592466667,2018_05_15_01_lat3p060N.geojson,2018_05_15_01,2018-05-14 01:00:00,0,2018,5,3.06
215,225,2018-05-15 00:00:00,0 days 00:00:00,3.130403326324969,55.0,3.130403326324969,2018_05_15_00_lat3p144N.geojson,2018_05_15_00,2018-05-14 00:00:00,0,2018,5,3.144
216,226,2018-05-15 00:00:00,0 days 07:00:00,25.50318016685112,55.0,4.4057548331750365,2018_05_15_00_lat0p780N.geojson,2018_05_15_00,2018-05-13 17:00:00,0,2018,5,0.78
217,227,2018-05-14 17:00:00,0 days 00:00:00,2.10217849587239,55.0,2.10217849587239,2018_05_14_17_lat0p359N.geojson,2018_05_14_17,2018-05-13 17:00:00,0,2018,5,0.359
218,228,2018-05-15 02:00:00,0 days 10:00:00,44.552801158081714,55.0,6.760667253293706,2018_05_15_02_lat6p559S.geojson,2018_05_15_02,2018-05-13 16:00:00,0,2018,5,-6.559
219,229,2018-05-14 16:00:00,0 days 00:00:00,1.4754962035286925,55.0,1.4754962035286925,2018_05_14_16_lat0p417N.geojson,2018_05_14_16,2018-05-13 16:00:00,0,2018,5,0.417
220,230,2018-05-14 06:00:00,0 days 00:00:00,3.2376004067641886,55.0,3.2376004067641886,2018_05_14_06_lat1p438N.geojson,2018_05_14_06,2018-05-13 06:00:00,0,2018,5,1.438
221,231,2018-05-14 05:00:00,0 days 00:00:00,7.114392426634577,55.0,7.114392426634577,2018_05_14_05_lat1p646N.geojson,2018_05_14_05,2018-05-13 05:00:00,0,2018,5,1.646
222,232,2018-05-14 04:00:00,0 days 00:00:00,10.033973412387605,55.0,10.033973412387605,2018_05_14_04_lat1p644N.geojson,2018_05_14_04,2018-05-13 04:00:00,0,2018,5,1.644
223,233,2018-05-14 03:00:00,0 days 09:00:00,215.02717494944463,55.0,27.78472926951772,2018_05_14_03_lat1p672N.geojson,2018_05_14_03,2018-05-12 18:00:00,0,2018,5,1.672
224,234,2018-05-14 03:00:00,0 days 09:00:00,177.96359188402755,55.0,27.78472926951772,2018_05_14_03_lat2p790N.geojson,2018_05_14_03,2018-05-12 18:00:00,0,2018,5,2.79
225,235,2018-05-13 10:00:00,0 days 03:00:00,24.997178062427047,55.0,8.438222496547484,2018_05_13_10_lat4p789N.geojson,2018_05_13_10,2018-05-12 07:00:00,0,2018,5,4.789
226,236,2018-05-13 05:00:00,0 days 15:00:00,1164.2061121017855,55.0,110.32896212445898,2018_05_13_05_lat5p172S.geojson,2018_05_13_05,2018-05-11 14:00:00,0,2018,5,-5.172
227,237,2018-05-12 22:00:00,0 days 08:00:00,54.36917017067638,55.0,7.413878702229725,2018_05_12_22_lat1p804N.geojson,2018_05_12_22,2018-05-11 14:00:00,0,2018,5,1.804
228,238,2018-05-12 13:00:00,0 days 00:00:00,5.04361937706399,55.0,5.04361937706399,2018_05_12_13_lat1p593N.geojson,2018_05_12_13,2018-05-11 13:00:00,0,2018,5,1.593
229,239,2018-05-12 12:00:00,0 days 00:00:00,3.9779647426454554,55.0,3.9779647426454554,2018_05_12_12_lat1p579N.geojson,2018_05_12_12,2018-05-11 12:00:00,0,2018,5,1.579
230,240,2018-05-12 11:00:00,0 days 00:00:00,2.834597049012107,55.0,2.834597049012107,2018_05_12_11_lat1p592N.geojson,2018_05_12_11,2018-05-11 11:00:00,0,2018,5,1.592
231,241,2018-05-12 10:00:00,0 days 00:00:00,1.5088385540499911,55.0,1.5088385540499911,2018_05_12_10_lat1p625N.geojson,2018_05_12_10,2018-05-11 10:00:00,0,2018,5,1.625
232,242,2018-05-12 10:00:00,0 days 07:00:00,19.40597709369661,55.0,2.8812014537089565,2018_05_12_10_lat8p796N.geojson,2018_05_12_10,2018-05-11 03:00:00,0,2018,5,8.796
233,243,2018-05-12 14:00:00,0 days 14:00:00,1002.3216423236116,55.0,80.2887539256758,2018_05_12_14_lat5p516S.geojson,2018_05_12_14,2018-05-11 00:00:00,0,2018,5,-5.516
234,244,2018-05-11 23:00:00,0 days 00:00:00,1.6478192794972086,55.0,1.6478192794972086,2018_05_11_23_lat9p041N.geojson,2018_05_11_23,2018-05-10 23:00:00,0,2018,5,9.041
235,245,2018-05-11 22:00:00,0 days 01:00:00,5.366906594804432,55.0,2.939887512892504,2018_05_11_22_lat9p041N.geojson,2018_05_11_22,2018-05-10 21:00:00,0,2018,5,9.041
236,246,2018-05-12 02:00:00,0 days 14:00:00,122.6756621551332,55.0,99.75862953065868,2018_05_12_02_lat12p67S.geojson,2018_05_12_02,2018-05-10 12:00:00,0,2018,5,-12.67
237,247,2018-05-11 19:00:00,0 days 08:00:00,744.8230341079781,55.0,99.75862953065868,2018_05_11_19_lat5p886S.geojson,2018_05_11_19,2018-05-10 11:00:00,0,2018,5,-5.886
238,248,2018-05-11 10:00:00,0 days 00:00:00,1.2694641551853647,55.0,1.2694641551853647,2018_05_11_10_lat13p13S.geojson,2018_05_11_10,2018-05-10 10:00:00,0,2018,5,-13.13
239,249,2018-05-12 04:00:00,1 days 07:00:00,471.958821835515,55.0,44.185526377224335,2018_05_12_04_lat4p238N.geojson,2018_05_12_04,2018-05-10 21:00:00,1,2018,5,4.238
240,250,2018-05-10 07:00:00,0 days 00:00:00,2.3230121287272776,55.0,2.3230121287272776,2018_05_10_07_lat0p893N.geojson,2018_05_10_07,2018-05-09 07:00:00,0,2018,5,0.893
241,251,2018-05-09 08:00:00,0 days 01:00:00,4.938397933257641,55.0,2.7676105603482397,2018_05_09_08_lat5p579S.geojson,2018_05_09_08,2018-05-08 07:00:00,0,2018,5,-5.579
242,252,2018-05-09 06:00:00,0 days 00:00:00,1.7070007988286495,55.0,1.7070007988286495,2018_05_09_06_lat5p570S.geojson,2018_05_09_06,2018-05-08 06:00:00,0,2018,5,-5.57
243,253,2018-05-09 14:00:00,1 days 00:00:00,483.32468880974017,55.0,87.2416678861119,2018_05_09_14_lat0p848N.geojson,2018_05_09_14,2018-05-08 14:00:00,1,2018,5,0.848
244,254,2018-05-09 13:00:00,0 days 23:00:00,478.9932808020727,55.0,87.2416678861119,2018_05_09_13_lat1p041S.geojson,2018_05_09_13,2018-05-07 14:00:00,0,2018,5,-1.041
245,255,2018-05-09 04:00:00,0 days 14:00:00,397.8426181738512,55.0,87.2416678861119,2018_05_09_04_lat1p228S.geojson,2018_05_09_04,2018-05-07 14:00:00,0,2018,5,-1.228
246,256,2018-05-08 17:00:00,0 days 03:00:00,201.53148012274767,55.0,87.2416678861119,2018_05_08_17_lat6p887S.geojson,2018_05_08_17,2018-05-07 14:00:00,0,2018,5,-6.887
247,257,2018-05-08 08:00:00,0 days 12:00:00,523.7917049198543,55.0,125.27380821498892,2018_05_08_08_lat4p701S.geojson,2018_05_08_08,2018-05-06 20:00:00,0,2018,5,-4.701
248,258,2018-05-08 05:00:00,0 days 09:00:00,386.11561202232895,55.0,125.27380821498892,2018_05_08_05_lat0p127N.geojson,2018_05_08_05,2018-05-06 20:00:00,0,2018,5,0.127
249,259,2018-05-08 03:00:00,0 days 07:00:00,632.9076824340243,55.0,125.27380821498892,2018_05_08_03_lat1p239N.geojson,2018_05_08_03,2018-05-06 20:00:00,0,2018,5,1.239
250,260,2018-05-06 03:00:00,0 days 00:00:00,1.9408417194701124,55.0,1.9408417194701124,2018_05_06_03_lat2p295N.geojson,2018_05_06_03,2018-05-05 03:00:00,0,2018,5,2.295
251,261,2018-05-05 13:00:00,0 days 13:00:00,981.7318062435832,55.0,110.76700284800658,2018_05_05_13_lat3p487S.geojson,2018_05_05_13,2018-05-04 00:00:00,0,2018,5,-3.487
252,262,2018-05-05 01:00:00,0 days 02:00:00,22.44856722186062,55.0,10.278662075782398,2018_05_05_01_lat3p818N.geojson,2018_05_05_01,2018-05-03 23:00:00,0,2018,5,3.818
253,263,2018-05-04 19:00:00,0 days 00:00:00,20.48557986609934,55.0,20.48557986609934,2018_05_04_19_lat2p450N.geojson,2018_05_04_19,2018-05-03 19:00:00,0,2018,5,2.45
254,264,2018-05-04 19:00:00,0 days 01:00:00,15.35336525699836,55.0,10.375436482533662,2018_05_04_19_lat3p519N.geojson,2018_05_04_19,2018-05-03 18:00:00,0,2018,5,3.519
255,265,2018-05-04 18:00:00,0 days 00:00:00,3.5281686216357384,55.0,3.5281686216357384,2018_05_04_18_lat2p851N.geojson,2018_05_04_18,2018-05-03 18:00:00,0,2018,5,2.851
256,266,2018-05-04 16:00:00,0 days 12:00:00,72.41253902014087,55.0,10.690924366678187,2018_05_04_16_lat4p379N.geojson,2018_05_04_16,2018-05-03 04:00:00,0,2018,5,4.379
257,267,2018-05-04 02:00:00,0 days 01:00:00,28.04203677077524,55.0,14.412362801723994,2018_05_04_02_lat3p147N.geojson,2018_05_04_02,2018-05-03 01:00:00,0,2018,5,3.147
258,268,2018-05-04 05:00:00,0 days 06:00:00,17.026851635062258,55.0,4.131092809768715,2018_05_04_05_lat0p164S.geojson,2018_05_04_05,2018-05-02 23:00:00,0,2018,5,-0.164
259,269,2018-05-03 20:00:00,0 days 00:00:00,149.5156496953744,55.0,149.5156496953744,2018_05_03_20_lat2p679S.geojson,2018_05_03_20,2018-05-02 20:00:00,0,2018,5,-2.679
260,270,2018-05-03 14:00:00,0 days 00:00:00,4.501691638140779,55.0,4.501691638140779,2018_05_03_14_lat3p010N.geojson,2018_05_03_14,2018-05-02 14:00:00,0,2018,5,3.01
261,271,2018-05-03 13:00:00,0 days 00:00:00,1.7553445068364328,55.0,1.7553445068364328,2018_05_03_13_lat3p306N.geojson,2018_05_03_13,2018-05-02 13:00:00,0,2018,5,3.306
262,272,2018-05-03 15:00:00,0 days 05:00:00,35.539858728229824,55.0,15.186683217963337,2018_05_03_15_lat2p120N.geojson,2018_05_03_15,2018-05-02 10:00:00,0,2018,5,2.12
263,273,2018-05-02 23:00:00,0 days 00:00:00,1.0431022355199382,55.0,1.0431022355199382,2018_05_02_23_lat12p01S.geojson,2018_05_02_23,2018-05-01 23:00:00,0,2018,5,-12.01
264,274,2018-05-03 10:00:00,0 days 14:00:00,106.39794085420228,55.0,9.938653081276351,2018_05_03_10_lat4p022S.geojson,2018_05_03_10,2018-05-01 20:00:00,0,2018,5,-4.022
265,275,2018-05-02 22:00:00,0 days 02:00:00,233.478380218682,55.0,231.04189308763569,2018_05_02_22_lat0p861S.geojson,2018_05_02_22,2018-05-01 20:00:00,0,2018,5,-0.861
266,276,2018-05-03 04:00:00,0 days 16:00:00,1382.1265046344129,55.0,231.04189308763569,2018_05_03_04_lat3p615S.geojson,2018_05_03_04,2018-05-01 12:00:00,0,2018,5,-3.615
267,277,2018-05-02 20:00:00,0 days 16:00:00,31.39607847738335,55.0,2.586211280161016,2018_05_02_20_lat12p77S.geojson,2018_05_02_20,2018-05-01 04:00:00,0,2018,5,-12.77
268,278,2018-04-29 03:00:00,0 days 00:00:00,1.6711944520517017,55.0,1.6711944520517017,2018_04_29_03_lat1p679N.geojson,2018_04_29_03,2018-04-28 03:00:00,0,2018,4,1.679
